COUNT,FOR_TEN,FOR_CATEGO,STATE,FOR_BURNS,FOR_BURN_T
19,OCL,Native forest,NT,2,Planned burns only
4,NCR,Native forest,Qld,3,Planned and Unplanned burns
3,PRIV,Native forest,NT,2,Planned and Unplanned burns
127,PRIV,Native forest,Qld,3,Planned burns only
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
11,OCL,Native forest,NT,2,Planned burns only
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
1,NCR,Native forest,Qld,4,Planned and Unplanned burns
4,PRIV,Native forest,Qld,4,Planned and Unplanned burns
10,LEASE,Native forest,NT,5,Planned and Unplanned burns
23,LEASE,Native forest,NT,3,Planned and Unplanned burns
2,PRIV,Native forest,NT,3,Planned burns only
222,NCR,Native forest,Qld,3,Planned and Unplanned burns
425,PRIV,Native forest,NT,4,Planned and Unplanned burns
137,PRIV,Native forest,NT,2,Planned burns only
5,PRIV,Native forest,NT,3,Planned burns only
130,PRIV,Native forest,Qld,3,Planned and Unplanned burns
2,PRIV,Native forest,Qld,2,Planned and Unplanned burns
14,PRIV,Native forest,Qld,2,Planned and Unplanned burns
2,PRIV,Native forest,Qld,2,Planned and Unplanned burns
286,PRIV,Native forest,Qld,3,Planned and Unplanned burns
53,NCR,Native forest,Qld,3,Planned and Unplanned burns
356753,LEASE,Native forest,Qld,0,Forest not burnt
102, ,Non-forest,NT,-9, 
1,PRIV,Native forest,Qld,3,Planned and Unplanned burns
73,PRIV,Native forest,Qld,2,Planned and Unplanned burns
10,PRIV,Native forest,Qld,4,Planned and Unplanned burns
4604,LEASE,Native forest,Qld,0,Forest not burnt
10,PRIV,Native forest,NT,3,Planned and Unplanned burns
263,PRIV,Native forest,Qld,2,Planned and Unplanned burns
1,PRIV,Native forest,Qld,1,Planned burns only
7,PRIV,Native forest,Qld,2,Planned and Unplanned burns
36,LEASE,Native forest,NT,4,Planned and Unplanned burns
11,PRIV,Native forest,NT,4,Planned burns only
226,PRIV,Native forest,NT,2,Unplanned burns only
5,PRIV,Native forest,Qld,4,Planned and Unplanned burns
15,LEASE,Native forest,Qld,0,Forest not burnt
3457,LEASE,Native forest,Qld,2,Unplanned burns only
1,PRIV,Native forest,NT,4,Planned burns only
1,PRIV,Native forest,Qld,3,Planned and Unplanned burns
3,NCR,Native forest,Qld,4,Planned and Unplanned burns
37,LEASE,Native forest,NT,3,Planned and Unplanned burns
20,OCL,Native forest,Qld,2,Planned and Unplanned burns
53,PRIV,Native forest,NT,2,Planned and Unplanned burns
12,PRIV,Native forest,NT,3,Planned and Unplanned burns
7,LEASE,Native forest,NT,3,Planned and Unplanned burns
171,PRIV,Native forest,NT,2,Planned burns only
33,PRIV,Native forest,NT,3,Planned burns only
89,PRIV,Native forest,NT,3,Planned and Unplanned burns
18580,LEASE,Native forest,Qld,1,Unplanned burns only
1,PRIV,Native forest,NT,1,Planned burns only
91,PRIV,Native forest,NT,3,Planned and Unplanned burns
1,PRIV,Native forest,NT,4,Planned burns only
1,LEASE,Native forest,NT,3,Planned and Unplanned burns
144,NCR,Native forest,Qld,3,Planned and Unplanned burns
22392,LEASE,Native forest,Qld,1,Unplanned burns only
7,PRIV,Native forest,NT,3,Planned burns only
356810,LEASE,Native forest,Qld,0,Forest not burnt
5,LEASE,Native forest,Qld,2,Planned and Unplanned burns
5,PRIV,Native forest,Qld,2,Planned and Unplanned burns
14,LEASE,Native forest,NT,2,Planned and Unplanned burns
127,PRIV,Native forest,NT,2,Planned and Unplanned burns
1,PRIV,Native forest,Qld,3,Unplanned burns only
142,PRIV,Native forest,Qld,3,Planned and Unplanned burns
252,PRIV,Native forest,NT,1,Unplanned burns only
144,PRIV,Native forest,NT,2,Planned and Unplanned burns
12,PRIV,Native forest,NT,3,Planned and Unplanned burns
35,PRIV,Native forest,NT,3,Planned and Unplanned burns
8,PRIV,Native forest,Qld,3,Unplanned burns only
11,PRIV,Native forest,Qld,3,Planned and Unplanned burns
3,PRIV,Native forest,Qld,3,Planned and Unplanned burns
209,PRIV,Native forest,Qld,3,Planned and Unplanned burns
52,PRIV,Native forest,Qld,2,Planned and Unplanned burns
1,PRIV,Native forest,Qld,2,Planned and Unplanned burns
7,LEASE,Native forest,Qld,3,Planned and Unplanned burns
4,LEASE,Native forest,NT,4,Planned and Unplanned burns
137,LEASE,Native forest,NT,3,Planned and Unplanned burns
51,PRIV,Native forest,NT,3,Planned burns only
68,PRIV,Native forest,Qld,3,Planned and Unplanned burns
20,PRIV,Native forest,NT,5,Planned and Unplanned burns
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
7,LEASE,Native forest,NT,3,Planned and Unplanned burns
9,LEASE,Native forest,NT,3,Planned and Unplanned burns
6,PRIV,Native forest,Qld,4,Planned and Unplanned burns
1,PRIV,Native forest,NT,2,Unplanned burns only
7,PRIV,Native forest,Qld,3,Planned and Unplanned burns
5,PRIV,Native forest,Qld,4,Planned and Unplanned burns
40,PRIV,Native forest,Qld,4,Planned and Unplanned burns
6,LEASE,Native forest,NT,4,Planned and Unplanned burns
1,PRIV,Native forest,Qld,3,Planned and Unplanned burns
4,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1,PRIV,Native forest,Qld,2,Planned and Unplanned burns
1,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1,PRIV,Native forest,Qld,2,Planned and Unplanned burns
1,PRIV,Native forest,Qld,4,Planned and Unplanned burns
32,PRIV,Native forest,Qld,2,Planned and Unplanned burns
150,PRIV,Native forest,Qld,4,Planned and Unplanned burns
205,PRIV,Native forest,Qld,3,Planned burns only
1164,PRIV,Native forest,Qld,2,Planned and Unplanned burns
3,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1,PRIV,Native forest,Qld,4,Planned and Unplanned burns
3,PRIV,Native forest,Qld,3,Planned and Unplanned burns
824,PRIV,Native forest,Qld,1,Planned burns only
265,PRIV,Native forest,NT,2,Planned and Unplanned burns
1,PRIV,Native forest,Qld,4,Planned and Unplanned burns
3,LEASE,Native forest,NT,3,Planned burns only
8,PRIV,Native forest,NT,3,Planned and Unplanned burns
511,PRIV,Native forest,NT,2,Planned burns only
2,PRIV,Native forest,Qld,3,Planned and Unplanned burns
31,PRIV,Native forest,Qld,5,Planned and Unplanned burns
196,PRIV,Native forest,Qld,2,Planned and Unplanned burns
58,LEASE,Native forest,Qld,3,Planned and Unplanned burns
3,PRIV,Native forest,NT,4,Planned and Unplanned burns
36,PRIV,Native forest,Qld,3,Planned and Unplanned burns
4960,LEASE,Native forest,Qld,1,Planned burns only
10,LEASE,Native forest,Qld,2,Planned and Unplanned burns
160,PRIV,Native forest,NT,3,Planned burns only
6,PRIV,Native forest,Qld,4,Planned and Unplanned burns
25,PRIV,Native forest,Qld,4,Planned and Unplanned burns
22,LEASE,Native forest,NT,4,Planned and Unplanned burns
81,PRIV,Native forest,NT,2,Planned and Unplanned burns
3,PRIV,Native forest,Qld,4,Planned and Unplanned burns
10,PRIV,Native forest,Qld,4,Planned and Unplanned burns
2,PRIV,Native forest,Qld,2,Planned and Unplanned burns
202,PRIV,Native forest,Qld,2,Planned and Unplanned burns
157,PRIV,Native forest,Qld,5,Planned and Unplanned burns
61,LEASE,Native forest,NT,2,Planned and Unplanned burns
19,PRIV,Native forest,Qld,4,Planned and Unplanned burns
83,PRIV,Native forest,Qld,4,Planned and Unplanned burns
4,PRIV,Native forest,Qld,4,Planned and Unplanned burns
5727,PRIV,Native forest,Qld,1,Unplanned burns only
264,PRIV,Native forest,Qld,3,Planned and Unplanned burns
59,PRIV,Native forest,Qld,3,Planned and Unplanned burns
9325,LEASE,Native forest,Qld,1,Unplanned burns only
4,PRIV,Native forest,Qld,3,Unplanned burns only
1,PRIV,Native forest,NT,3,Planned and Unplanned burns
17,PRIV,Native forest,NT,5,Planned and Unplanned burns
1,PRIV,Native forest,Qld,3,Unplanned burns only
95,LEASE,Native forest,Qld,2,Planned and Unplanned burns
4,PRIV,Native forest,NT,4,Planned and Unplanned burns
17,PRIV,Native forest,Qld,4,Planned and Unplanned burns
1,PRIV,Native forest,Qld,3,Planned and Unplanned burns
19,LEASE,Native forest,Qld,3,Planned and Unplanned burns
2,LEASE,Native forest,NT,2,Unplanned burns only
13,OCL,Native forest,NT,2,Planned and Unplanned burns
61,PRIV,Native forest,NT,3,Planned and Unplanned burns
17,PRIV,Native forest,NT,2,Planned and Unplanned burns
6,PRIV,Native forest,Qld,2,Unplanned burns only
1,PRIV,Native forest,NT,2,Planned burns only
176,PRIV,Native forest,Qld,3,Planned and Unplanned burns
402,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1,PRIV,Native forest,NT,1,Planned burns only
2,PRIV,Native forest,Qld,3,Planned and Unplanned burns
323,PRIV,Native forest,Qld,2,Planned and Unplanned burns
1,PRIV,Native forest,Qld,3,Planned and Unplanned burns
164,PRIV,Native forest,Qld,5,Planned and Unplanned burns
14,LEASE,Native forest,Qld,2,Planned burns only
21,PRIV,Native forest,NT,4,Planned and Unplanned burns
2,PRIV,Native forest,NT,4,Planned and Unplanned burns
5,PRIV,Native forest,Qld,2,Planned burns only
512,PRIV,Native forest,Qld,2,Planned burns only
159,PRIV,Native forest,Qld,4,Planned and Unplanned burns
942,PRIV,Native forest,Qld,2,Planned and Unplanned burns
138,PRIV,Native forest,Qld,4,Planned and Unplanned burns
499,LEASE,Native forest,Qld,2,Planned and Unplanned burns
524,LEASE,Native forest,Qld,2,Planned and Unplanned burns
221,PRIV,Native forest,Qld,1,Planned burns only
337,PRIV,Native forest,Qld,2,Planned and Unplanned burns
777,PRIV,Native forest,Qld,4,Planned and Unplanned burns
22,PRIV,Native forest,Qld,2,Planned burns only
8,PRIV,Native forest,Qld,4,Planned and Unplanned burns
15,PRIV,Native forest,Qld,4,Planned and Unplanned burns
30,LEASE,Native forest,Qld,2,Planned burns only
2,LEASE,Native forest,Qld,2,Planned burns only
16,PRIV,Native forest,Qld,4,Planned and Unplanned burns
6,PRIV,Native forest,Qld,3,Planned and Unplanned burns
5,PRIV,Native forest,Qld,2,Planned burns only
103,LEASE,Native forest,Qld,3,Planned and Unplanned burns
5,LEASE,Native forest,Qld,2,Planned burns only
52,PRIV,Native forest,Qld,4,Planned and Unplanned burns
7,PRIV,Native forest,Qld,4,Planned and Unplanned burns
95830160, ,Non-forest,WA,-9, 
152,PRIV,Native forest,NT,2,Unplanned burns only
13,LEASE,Native forest,Qld,4,Planned and Unplanned burns
3,LEASE,Native forest,Qld,4,Planned and Unplanned burns
1,LEASE,Native forest,Qld,3,Planned burns only
1,LEASE,Native forest,Qld,4,Planned and Unplanned burns
120,PRIV,Native forest,Qld,3,Planned and Unplanned burns
51,PRIV,Native forest,Qld,4,Planned and Unplanned burns
1,PRIV,Native forest,Qld,2,Planned and Unplanned burns
2,PRIV,Native forest,Qld,4,Planned and Unplanned burns
30,PRIV,Native forest,Qld,3,Planned and Unplanned burns
5,PRIV,Native forest,Qld,5,Planned and Unplanned burns
1,LEASE,Native forest,Qld,2,Planned burns only
3,PRIV,Native forest,Qld,3,Planned and Unplanned burns
35,PRIV,Native forest,Qld,3,Planned and Unplanned burns
15,PRIV,Native forest,Qld,4,Planned and Unplanned burns
6,PRIV,Native forest,Qld,3,Planned and Unplanned burns
99,PRIV,Native forest,Qld,3,Planned and Unplanned burns
7,LEASE,Native forest,Qld,2,Planned and Unplanned burns
5,LEASE,Native forest,Qld,1,Planned burns only
1,LEASE,Native forest,NT,4,Planned and Unplanned burns
8,LEASE,Native forest,NT,3,Planned and Unplanned burns
94,PRIV,Native forest,Qld,4,Planned and Unplanned burns
58,PRIV,Native forest,Qld,3,Planned and Unplanned burns
4,PRIV,Native forest,Qld,3,Planned and Unplanned burns
11,PRIV,Native forest,Qld,2,Planned and Unplanned burns
164,PRIV,Native forest,Qld,5,Planned and Unplanned burns
163,PRIV,Native forest,Qld,5,Planned and Unplanned burns
2,PRIV,Native forest,Qld,4,Planned and Unplanned burns
3,PRIV,Native forest,Qld,3,Planned and Unplanned burns
73,PRIV,Native forest,Qld,3,Planned and Unplanned burns
3,LEASE,Native forest,Qld,3,Planned and Unplanned burns
8,LEASE,Native forest,Qld,1,Planned burns only
3,PRIV,Native forest,Qld,5,Planned and Unplanned burns
420,PRIV,Native forest,Qld,2,Unplanned burns only
759,PRIV,Native forest,Qld,2,Planned and Unplanned burns
72,PRIV,Native forest,Qld,3,Planned and Unplanned burns
24,PRIV,Native forest,Qld,5,Planned and Unplanned burns
219,PRIV,Native forest,Qld,3,Planned and Unplanned burns
6521,LEASE,Native forest,Qld,2,Unplanned burns only
5,PRIV,Native forest,NT,4,Planned and Unplanned burns
2,LEASE,Native forest,NT,2,Planned burns only
191,PRIV,Native forest,NT,2,Planned burns only
5,PRIV,Native forest,Qld,4,Planned and Unplanned burns
425,PRIV,Native forest,Qld,2,Planned and Unplanned burns
1636,LEASE,Native forest,Qld,2,Unplanned burns only
298,PRIV,Native forest,NT,2,Planned burns only
5,PRIV,Native forest,Qld,5,Planned and Unplanned burns
2,PRIV,Native forest,Qld,4,Planned and Unplanned burns
35,PRIV,Native forest,Qld,4,Planned and Unplanned burns
2,LEASE,Native forest,Qld,2,Planned and Unplanned burns
3,PRIV,Native forest,Qld,2,Planned and Unplanned burns
1,PRIV,Native forest,Qld,2,Planned and Unplanned burns
2,LEASE,Native forest,Qld,2,Planned and Unplanned burns
58,LEASE,Native forest,Qld,4,Planned and Unplanned burns
279,PRIV,Native forest,Qld,2,Planned burns only
60,PRIV,Native forest,Qld,4,Planned and Unplanned burns
1,LEASE,Native forest,Qld,4,Planned and Unplanned burns
1,LEASE,Native forest,Qld,4,Planned and Unplanned burns
67,PRIV,Native forest,Qld,3,Planned and Unplanned burns
94,LEASE,Native forest,Qld,4,Planned and Unplanned burns
5,PRIV,Native forest,NT,4,Planned and Unplanned burns
10,LEASE,Native forest,NT,1,Planned burns only
8,PRIV,Native forest,Qld,4,Planned and Unplanned burns
102,PRIV,Native forest,Qld,4,Planned and Unplanned burns
7,PRIV,Native forest,Qld,2,Planned and Unplanned burns
128,LEASE,Native forest,Qld,3,Planned and Unplanned burns
1440,LEASE,Native forest,Qld,3,Unplanned burns only
35,PRIV,Native forest,NT,3,Planned and Unplanned burns
1,LEASE,Native forest,Qld,3,Planned and Unplanned burns
419,PRIV,Native forest,Qld,4,Planned and Unplanned burns
160,PRIV,Native forest,Qld,3,Planned and Unplanned burns
11,LEASE,Native forest,Qld,3,Planned and Unplanned burns
74,LEASE,Native forest,Qld,2,Planned and Unplanned burns
627,LEASE,Native forest,Qld,1,Planned burns only
24,LEASE,Native forest,NT,3,Planned and Unplanned burns
189,PRIV,Native forest,NT,1,Planned burns only
19,LEASE,Native forest,NT,3,Planned and Unplanned burns
13,PRIV,Native forest,NT,2,Planned burns only
204,PRIV,Native forest,Qld,4,Planned and Unplanned burns
59,PRIV,Native forest,Qld,5,Planned and Unplanned burns
35,LEASE,Native forest,Qld,3,Planned and Unplanned burns
1,PRIV,Native forest,Qld,4,Planned and Unplanned burns
1,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1,PRIV,Native forest,Qld,2,Planned and Unplanned burns
26,PRIV,Native forest,Qld,4,Planned and Unplanned burns
1,PRIV,Native forest,NT,3,Planned and Unplanned burns
31,PRIV,Native forest,Qld,3,Planned and Unplanned burns
33,PRIV,Native forest,NT,4,Planned and Unplanned burns
9,OCL,Native forest,NT,4,Planned and Unplanned burns
6,PRIV,Native forest,NT,3,Planned and Unplanned burns
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
94,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1,PRIV,Native forest,Qld,4,Planned and Unplanned burns
1310,NCR,Native forest,Qld,1,Unplanned burns only
14,PRIV,Native forest,Qld,4,Planned and Unplanned burns
3,OCL,Native forest,NT,5,Planned and Unplanned burns
19,PRIV,Native forest,Qld,5,Planned and Unplanned burns
1,LEASE,Native forest,Qld,4,Planned and Unplanned burns
41,PRIV,Native forest,Qld,4,Planned and Unplanned burns
16,OCL,Native forest,NT,1,Planned burns only
58,PRIV,Native forest,Qld,4,Planned and Unplanned burns
78,PRIV,Native forest,Qld,4,Planned and Unplanned burns
253,PRIV,Native forest,Qld,3,Planned burns only
20,PRIV,Native forest,Qld,3,Planned and Unplanned burns
14,PRIV,Native forest,Qld,4,Planned and Unplanned burns
42,PRIV,Native forest,Qld,5,Planned and Unplanned burns
77,PRIV,Native forest,Qld,4,Planned and Unplanned burns
2,PRIV,Native forest,Qld,3,Planned and Unplanned burns
2,PRIV,Native forest,Qld,5,Planned and Unplanned burns
1,OCL,Native forest,NT,4,Planned and Unplanned burns
16,PRIV,Native forest,NT,4,Planned and Unplanned burns
7,PRIV,Native forest,Qld,3,Planned and Unplanned burns
5,PRIV,Native forest,Qld,4,Planned and Unplanned burns
162,PRIV,Native forest,Qld,4,Planned burns only
168,PRIV,Native forest,Qld,3,Planned burns only
12,PRIV,Native forest,Qld,2,Planned and Unplanned burns
147,PRIV,Native forest,Qld,1,Planned burns only
1,PRIV,Native forest,Qld,4,Planned and Unplanned burns
14,PRIV,Native forest,Qld,5,Planned burns only
12,PRIV,Native forest,Qld,5,Planned and Unplanned burns
11,PRIV,Native forest,Qld,4,Planned and Unplanned burns
2,PRIV,Native forest,Qld,4,Planned and Unplanned burns
64,PRIV,Native forest,Qld,3,Planned and Unplanned burns
32,LEASE,Native forest,Qld,3,Planned and Unplanned burns
207,PRIV,Native forest,Qld,2,Planned burns only
31,PRIV,Native forest,Qld,3,Planned and Unplanned burns
33,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1498,NCR,Native forest,Qld,1,Unplanned burns only
28,PRIV,Native forest,Qld,4,Planned and Unplanned burns
1,PRIV,Native forest,Qld,2,Unplanned burns only
1,PRIV,Native forest,Qld,2,Planned burns only
259,PRIV,Native forest,Qld,2,Planned burns only
61,PRIV,Native forest,Qld,5,Planned and Unplanned burns
116,PRIV,Native forest,Qld,3,Planned and Unplanned burns
25,PRIV,Native forest,Qld,5,Planned and Unplanned burns
3,PRIV,Native forest,Qld,5,Planned and Unplanned burns
40,LEASE,Native forest,Qld,2,Planned and Unplanned burns
7,PRIV,Native forest,Qld,5,Planned and Unplanned burns
181,PRIV,Native forest,Qld,4,Planned burns only
40,PRIV,Native forest,Qld,4,Planned and Unplanned burns
48,PRIV,Native forest,Qld,4,Planned and Unplanned burns
5,PRIV,Native forest,Qld,4,Planned and Unplanned burns
22,PRIV,Native forest,Qld,5,Planned and Unplanned burns
30,PRIV,Native forest,Qld,4,Planned and Unplanned burns
2755,PRIV,Native forest,Qld,1,Planned burns only
2000,PRIV,Native forest,Qld,1,Planned burns only
12,PRIV,Native forest,Qld,3,Planned and Unplanned burns
3,PRIV,Native forest,NT,5,Planned and Unplanned burns
637,PRIV,Native forest,Qld,2,Planned and Unplanned burns
114,PRIV,Native forest,Qld,3,Planned burns only
4,PRIV,Native forest,Qld,4,Planned burns only
1,PRIV,Native forest,Qld,4,Planned and Unplanned burns
342,PRIV,Native forest,Qld,2,Unplanned burns only
5,LEASE,Native forest,Qld,3,Planned and Unplanned burns
803,LEASE,Native forest,Qld,2,Planned and Unplanned burns
27,LEASE,Native forest,Qld,4,Planned and Unplanned burns
14,LEASE,Native forest,Qld,3,Planned and Unplanned burns
188,PRIV,Native forest,Qld,4,Planned burns only
66,PRIV,Native forest,Qld,3,Planned burns only
14,PRIV,Native forest,Qld,1,Planned burns only
264,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1011,PRIV,Native forest,Qld,2,Planned burns only
3,NCR,Native forest,Qld,2,Unplanned burns only
3,LEASE,Native forest,Qld,4,Planned and Unplanned burns
700,LEASE,Native forest,Qld,2,Planned and Unplanned burns
7,PRIV,Native forest,NT,4,Planned and Unplanned burns
79,PRIV,Native forest,Qld,4,Planned and Unplanned burns
57,PRIV,Native forest,Qld,4,Planned burns only
